time(UTC),T2m ,RH ,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20081102:1400,25.95,83.65,270.0,24.25,254.0,400.45,1.03,78.0,101066.0
20081102:1500,27.12,80.55,204.0,7.76,198.0,408.65,1.38,107.0,101086.0
20081102:1600,28.15,76.95,405.0,44.65,368.0,408.85,1.86,115.0,101066.0
20081102:1700,28.13,76.8,400.0,45.02,363.0,420.25,2.0,121.0,101016.0
20081102:1800,28.16,75.7,361.0,45.13,327.0,417.65,2.28,129.0,100946.0
20081102:1900,26.01,91.05,310.0,57.33,274.0,424.45,1.45,131.0,100896.0
20081102:2000,25.75,91.25,204.0,44.04,184.0,421.65,1.45,134.0,100847.0
20081102:2100,25.38,91.4,97.0,16.41,93.0,420.45,1.17,105.0,100847.0
20081102:2200,24.13,92.6,0.0,0.0,0.0,415.65,0.9,75.0,100787.0
20081102:2300,23.63,96.05,0.0,-0.0,0.0,398.65,1.17,37.0,100856.0
20081103:0000,23.3,97.0,0.0,-0.0,0.0,400.45,1.03,349.0,100926.0
20081103:0100,23.05,97.35,0.0,-0.0,0.0,402.65,1.31,352.0,101006.0
20081103:0200,22.95,97.85,0.0,-0.0,0.0,415.65,1.17,349.0,101056.0
20081103:0300,22.69,98.05,0.0,-0.0,0.0,406.65,0.97,333.0,101076.0
20081103:0400,22.43,97.7,0.0,-0.0,0.0,407.45,0.83,332.0,101096.0
20081103:0500,22.05,97.65,0.0,-0.0,0.0,405.65,0.69,326.0,101086.0
20081103:0600,22.23,97.15,0.0,-0.0,0.0,416.85,0.76,324.0,101036.0
20081103:0700,22.14,97.8,0.0,-0.0,0.0,400.05,0.83,326.0,100976.0
20081103:0800,21.98,97.85,0.0,-0.0,0.0,401.85,1.03,337.0,100956.0
20081103:0900,22.11,97.9,0.0,-0.0,0.0,413.45,1.17,351.0,101026.0
20081103:1000,22.11,97.8,0.0,-0.0,0.0,410.65,1.17,348.0,100996.0
20081103:1100,22.18,97.6,30.0,196.37,18.0,412.65,1.17,345.0,101066.0
20081103:1200,23.16,96.85,235.0,589.99,64.0,404.85,0.9,345.0,101135.0
20081103:1300,24.47,91.55,456.0,754.44,84.0,400.65,0.83,24.0,101175.0
20081103:1400,26.17,85.95,383.0,109.59,311.0,400.85,0.97,97.0,101205.0
20081103:1500,27.0,83.35,451.0,97.35,376.0,406.85,1.59,119.0,101215.0
20081103:1600,27.95,78.35,568.0,178.05,421.0,408.85,2.41,128.0,101155.0
20081103:1700,28.3,76.25,833.0,886.63,107.0,409.85,2.76,132.0,101076.0
20081103:1800,28.33,75.2,752.0,864.75,103.0,415.05,3.03,137.0,100976.0
20081103:1900,27.94,76.7,606.0,817.18,95.0,423.25,2.34,136.0,100886.0
20081103:2000,27.63,76.45,409.0,726.0,81.0,417.65,2.07,136.0,100866.0
20081103:2100,27.22,77.95,188.0,546.03,56.0,406.05,1.86,135.0,100886.0
20081103:2200,26.35,82.75,0.0,0.0,0.0,401.85,1.38,124.0,100856.0
20081103:2300,25.6,88.3,0.0,-0.0,0.0,405.45,0.97,117.0,100916.0
20081104:0000,25.15,90.1,0.0,-0.0,0.0,407.45,0.62,104.0,100956.0
20081104:0100,25.12,88.8,0.0,-0.0,0.0,398.05,0.55,52.0,101016.0
20081104:0200,24.33,90.65,0.0,-0.0,0.0,396.65,0.62,39.0,101086.0
20081104:0300,24.42,90.4,0.0,-0.0,0.0,399.45,0.21,13.0,101106.0
20081104:0400,24.12,91.55,0.0,-0.0,0.0,395.05,0.21,288.0,101086.0
20081104:0500,23.45,94.45,0.0,-0.0,0.0,399.05,0.48,307.0,101056.0
20081104:0600,22.44,97.6,0.0,-0.0,0.0,398.05,0.69,332.0,101026.0
20081104:0700,24.44,91.9,0.0,-0.0,0.0,404.85,0.41,109.0,100926.0
20081104:0800,24.04,93.35,0.0,-0.0,0.0,404.25,0.48,352.0,100926.0
20081104:0900,22.76,96.9,0.0,-0.0,0.0,398.85,0.83,345.0,100916.0
20081104:1000,22.32,98.05,0.0,-0.0,0.0,402.45,0.97,348.0,100966.0
20081104:1100,22.17,98.15,17.0,16.94,16.0,399.25,1.03,343.0,101006.0
20081104:1200,24.16,93.05,235.0,591.44,65.0,395.85,0.9,352.0,101026.0
20081104:1300,25.88,85.1,275.0,116.23,218.0,395.4,1.03,40.0,101086.0
20081104:1400,27.19,78.6,487.0,282.82,302.0,403.45,1.38,83.0,101116.0
20081104:1500,28.12,75.95,604.0,312.73,364.0,407.85,1.93,105.0,101125.0
20081104:1600,28.57,75.15,664.0,329.44,393.0,415.05,2.21,121.0,101046.0
20081104:1700,28.79,75.1,565.0,186.3,413.0,426.25,2.34,133.0,100976.0
20081104:1800,29.03,74.55,754.0,870.65,103.0,417.85,2.48,138.0,100876.0
20081104:1900,28.8,68.7,607.0,822.14,95.0,410.05,2.55,137.0,100827.0
20081104:2000,28.23,72.25,410.0,731.88,81.0,410.65,2.48,140.0,100797.0
20081104:2100,27.61,75.7,188.0,550.4,56.0,418.45,2.07,145.0,100797.0
20081104:2200,26.68,81.2,0.0,0.0,0.0,405.25,1.45,147.0,100807.0
20081104:2300,25.87,86.2,0.0,-0.0,0.0,403.05,1.24,154.0,100856.0
20081105:0000,25.15,91.6,0.0,-0.0,0.0,404.85,0.83,160.0,100886.0
20081105:0100,25.49,87.75,0.0,-0.0,0.0,404.65,0.55,181.0,100976.0
20081105:0200,25.5,87.5,0.0,-0.0,0.0,403.25,0.48,202.0,100986.0
20081105:0300,25.22,88.7,0.0,-0.0,0.0,386.4,0.34,198.0,100976.0
20081105:0400,24.97,89.8,0.0,-0.0,0.0,388.65,0.14,152.0,100966.0
20081105:0500,24.73,90.8,0.0,-0.0,0.0,386.0,0.07,289.0,100956.0
20081105:0600,24.37,92.15,0.0,-0.0,0.0,384.8,0.48,323.0,100896.0
20081105:0700,24.19,91.5,0.0,-0.0,0.0,382.6,0.76,324.0,100856.0
20081105:0800,22.91,94.5,0.0,-0.0,0.0,388.0,0.97,334.0,100817.0
20081105:0900,22.36,96.05,0.0,-0.0,0.0,395.05,1.1,324.0,100847.0
20081105:1000,21.81,96.85,0.0,-0.0,0.0,384.6,1.31,318.0,100866.0
20081105:1100,21.21,97.9,28.0,193.24,17.0,375.4,1.38,321.0,100926.0
20081105:1200,23.71,92.55,234.0,592.97,65.0,380.0,0.97,342.0,100966.0
20081105:1300,25.92,81.5,456.0,760.69,85.0,388.4,0.97,19.0,101036.0
20081105:1400,27.3,70.85,646.0,843.0,97.0,380.4,1.1,51.0,101096.0
20081105:1500,28.43,64.45,780.0,884.3,104.0,384.8,1.31,75.0,101106.0
20081105:1600,29.21,60.5,608.0,239.14,412.0,388.4,1.52,95.0,101006.0
20081105:1700,29.67,58.0,836.0,896.72,107.0,389.6,1.72,110.0,100926.0
20081105:1800,29.79,57.1,754.0,873.86,103.0,393.85,2.0,122.0,100847.0
20081105:1900,29.79,60.7,448.0,272.47,279.0,402.85,1.93,121.0,100787.0
20081105:2000,29.15,63.7,409.0,733.23,81.0,404.25,1.93,129.0,100757.0
20081105:2100,28.18,69.55,159.0,340.37,78.0,406.85,1.66,145.0,100777.0
20081105:2200,27.22,74.9,0.0,0.0,0.0,410.85,1.38,164.0,100797.0
20081105:2300,26.22,81.1,0.0,-0.0,0.0,400.45,1.24,176.0,100896.0
20081106:0000,25.31,85.8,0.0,-0.0,0.0,390.85,0.97,198.0,100936.0
20081106:0100,25.87,80.25,0.0,-0.0,0.0,388.65,0.69,240.0,101016.0
20081106:0200,24.83,85.1,0.0,-0.0,0.0,392.05,0.83,294.0,101026.0
20081106:0300,24.02,88.65,0.0,-0.0,0.0,393.85,0.97,311.0,101036.0
20081106:0400,23.16,92.15,0.0,-0.0,0.0,393.0,1.24,311.0,100996.0
20081106:0500,22.83,93.2,0.0,-0.0,0.0,393.65,1.24,305.0,100996.0
20081106:0600,22.73,92.7,0.0,-0.0,0.0,388.6,1.03,303.0,100956.0
20081106:0700,22.28,93.15,0.0,-0.0,0.0,384.8,1.38,311.0,100886.0
20081106:0800,21.96,94.35,0.0,-0.0,0.0,386.4,1.24,312.0,100866.0
20081106:0900,21.66,94.6,0.0,-0.0,0.0,380.6,1.1,321.0,100886.0
20081106:1000,21.47,94.75,0.0,-0.0,0.0,381.4,1.17,331.0,100906.0
20081106:1100,21.41,95.75,26.0,164.26,17.0,390.8,1.17,329.0,100956.0
20081106:1200,23.71,91.6,229.0,569.8,68.0,388.8,0.83,339.0,100996.0
20081106:1300,25.84,82.35,450.0,742.26,90.0,395.05,0.9,3.0,101026.0
20081106:1400,27.42,73.8,638.0,823.63,104.0,388.8,0.9,29.0,101086.0
20081106:1500,28.66,68.4,771.0,865.45,112.0,397.45,1.03,60.0,101076.0
20081106:1600,29.45,63.85,568.0,186.13,416.0,398.65,1.1,87.0,100996.0
20081106:1700,29.84,62.0,450.0,76.54,388.0,404.45,1.17,115.0,100916.0
20081106:1800,29.88,61.8,745.0,854.15,111.0,407.45,1.31,136.0,100847.0
20081106:1900,29.73,62.4,599.0,804.45,102.0,412.85,1.66,148.0,100777.0
20081106:2000,28.97,67.25,402.0,707.54,87.0,419.85,1.86,157.0,100777.0
20081106:2100,28.08,73.6,182.0,512.27,61.0,413.45,1.38,156.0,100797.0
20081106:2200,27.13,80.35,0.0,0.0,0.0,410.25,0.62,148.0,100797.0
20081106:2300,26.47,81.45,0.0,-0.0,0.0,406.25,0.28,27.0,100866.0
20081107:0000,25.05,86.65,0.0,-0.0,0.0,403.85,1.31,352.0,100926.0
20081107:0100,24.5,89.05,0.0,-0.0,0.0,400.45,1.52,340.0,100996.0
20081107:0200,24.14,89.95,0.0,-0.0,0.0,396.65,1.72,339.0,100996.0
20081107:0300,24.01,90.0,0.0,-0.0,0.0,402.25,1.79,342.0,101026.0
20081107:0400,23.86,90.25,0.0,-0.0,0.0,401.45,1.93,339.0,100966.0
20081107:0500,23.67,90.8,0.0,-0.0,0.0,397.05,1.93,337.0,100936.0
20081107:0600,23.59,90.95,0.0,-0.0,0.0,401.65,1.93,334.0,100856.0
20081107:0700,23.72,91.5,0.0,-0.0,0.0,397.25,2.07,346.0,100807.0
20081107:0800,23.49,91.65,0.0,-0.0,0.0,396.05,2.14,349.0,100777.0
20081107:0900,23.31,91.25,0.0,-0.0,0.0,394.45,2.21,349.0,100777.0
20081107:1000,23.06,91.2,0.0,-0.0,0.0,387.8,2.21,348.0,100827.0
20081107:1100,22.94,90.7,25.0,152.01,17.0,388.4,2.21,349.0,100827.0
20081107:1200,24.07,87.35,227.0,567.7,68.0,387.4,1.93,351.0,100886.0
20081107:1300,26.22,79.45,449.0,744.38,90.0,387.85,2.21,357.0,100896.0
20081107:1400,27.76,73.7,637.0,825.78,104.0,398.85,2.34,14.0,100916.0
20081107:1500,28.6,70.45,770.0,867.53,112.0,403.05,1.79,37.0,100926.0
20081107:1600,29.07,68.3,834.0,883.68,115.0,412.65,1.59,67.0,100847.0
20081107:1700,28.92,69.55,824.0,878.34,115.0,426.65,1.59,83.0,100747.0
20081107:1800,29.04,70.3,741.0,851.81,111.0,429.45,1.72,96.0,100657.0
20081107:1900,29.65,64.55,595.0,801.07,102.0,419.05,1.45,87.0,100597.0
20081107:2000,28.95,69.4,398.0,701.8,87.0,417.05,1.45,119.0,100607.0
20081107:2100,27.64,76.45,179.0,507.45,60.0,423.65,0.97,139.0,100627.0
20081107:2200,26.93,80.75,0.0,0.0,0.0,408.25,0.48,157.0,100667.0
20081107:2300,25.71,89.65,0.0,-0.0,0.0,413.05,0.62,305.0,100697.0
20081108:0000,25.11,89.0,0.0,-0.0,0.0,415.05,0.9,344.0,100757.0
20081108:0100,24.44,91.7,0.0,-0.0,0.0,406.05,1.1,4.0,100827.0
20081108:0200,23.94,93.3,0.0,-0.0,0.0,404.65,1.1,354.0,100817.0
20081108:0300,23.32,94.85,0.0,-0.0,0.0,394.25,1.1,346.0,100856.0
20081108:0400,23.1,94.85,0.0,-0.0,0.0,398.85,1.24,335.0,100797.0
20081108:0500,22.96,94.5,0.0,-0.0,0.0,397.25,1.38,330.0,100747.0
20081108:0600,22.71,94.7,0.0,-0.0,0.0,391.65,1.38,331.0,100687.0
20081108:0700,22.67,94.5,0.0,-0.0,0.0,387.2,1.66,334.0,100617.0
20081108:0800,22.57,95.1,0.0,-0.0,0.0,391.45,1.66,330.0,100627.0
20081108:0900,22.43,95.75,0.0,-0.0,0.0,392.25,1.59,333.0,100657.0
20081108:1000,22.23,96.65,0.0,-0.0,0.0,393.25,1.59,339.0,100647.0
20081108:1100,22.15,97.1,23.0,138.77,16.0,395.65,1.66,338.0,100717.0
20081108:1200,23.11,95.6,223.0,562.0,67.0,391.05,1.45,341.0,100777.0
20081108:1300,25.05,89.55,443.0,736.13,90.0,400.45,1.38,357.0,100807.0
20081108:1400,26.97,78.7,630.0,820.18,103.0,392.25,1.66,31.0,100817.0
20081108:1500,28.2,71.3,763.0,863.01,111.0,402.25,1.38,63.0,100866.0
20081108:1600,28.75,68.05,828.0,879.49,115.0,413.05,1.45,98.0,100777.0
20081108:1700,29.12,66.15,819.0,875.21,115.0,410.45,1.79,126.0,100697.0
20081108:1800,29.1,66.35,738.0,850.77,111.0,415.05,2.21,138.0,100597.0
20081108:1900,29.09,66.15,593.0,800.86,102.0,413.25,2.07,150.0,100528.0
20081108:2000,28.38,70.45,397.0,702.7,87.0,414.25,2.21,150.0,100498.0
20081108:2100,27.67,75.15,178.0,506.69,60.0,420.45,2.34,150.0,100548.0
20081108:2200,26.81,80.0,0.0,0.0,0.0,411.65,1.79,148.0,100578.0
20081108:2300,25.88,84.5,0.0,-0.0,0.0,408.05,1.45,147.0,100627.0
20081109:0000,25.1,91.5,0.0,-0.0,0.0,407.45,0.76,134.0,100727.0
20081109:0100,24.08,93.5,0.0,-0.0,0.0,401.45,0.76,90.0,100797.0
20081109:0200,24.05,92.85,0.0,-0.0,0.0,407.45,0.62,69.0,100837.0
20081109:0300,24.3,90.7,0.0,-0.0,0.0,405.85,0.41,41.0,100817.0
20081109:0400,23.82,92.9,0.0,-0.0,0.0,403.45,0.48,45.0,100767.0
20081109:0500,23.28,95.6,0.0,-0.0,0.0,406.25,0.62,77.0,100717.0
20081109:0600,23.61,94.55,0.0,-0.0,0.0,400.25,0.41,77.0,100717.0
20081109:0700,23.16,95.25,0.0,-0.0,0.0,405.65,1.1,124.0,100677.0
20081109:0800,22.97,96.25,0.0,-0.0,0.0,402.65,1.03,139.0,100677.0
20081109:0900,22.97,96.45,0.0,-0.0,0.0,404.65,0.97,135.0,100707.0
20081109:1000,22.8,97.2,0.0,-0.0,0.0,403.65,0.9,113.0,100717.0
20081109:1100,22.59,97.95,22.0,145.13,15.0,400.85,0.97,112.0,100797.0
20081109:1200,24.24,93.0,147.0,138.15,109.0,394.45,1.72,114.0,100847.0
20081109:1300,25.09,88.25,309.0,205.55,211.0,400.65,2.14,115.0,100906.0
20081109:1400,26.07,81.9,485.0,304.86,290.0,403.25,2.41,122.0,100946.0
20081109:1500,26.99,76.95,533.0,209.96,375.0,397.45,2.76,130.0,100946.0
20081109:1600,27.61,74.25,687.0,407.3,358.0,411.25,3.24,137.0,100906.0
20081109:1700,27.87,73.25,588.0,233.29,401.0,412.85,3.31,143.0,100827.0
20081109:1800,27.73,73.2,580.0,332.24,336.0,413.25,3.38,150.0,100717.0
20081109:1900,26.26,80.9,486.0,389.64,248.0,420.85,2.9,136.0,100747.0
20081109:2000,26.24,82.7,279.0,214.01,185.0,419.45,1.79,149.0,100727.0
20081109:2100,26.15,81.35,178.0,510.08,60.0,414.45,1.79,133.0,100777.0
20081109:2200,25.54,84.35,0.0,0.0,0.0,417.45,1.59,124.0,100747.0
20081109:2300,24.98,87.75,0.0,-0.0,0.0,412.25,1.66,113.0,100787.0
20081110:0000,24.38,90.85,0.0,-0.0,0.0,405.85,1.66,106.0,100847.0
20081110:0100,24.05,93.15,0.0,-0.0,0.0,406.25,1.38,106.0,100896.0
20081110:0200,23.67,95.65,0.0,-0.0,0.0,405.65,0.9,93.0,100936.0
20081110:0300,23.5,95.3,0.0,-0.0,0.0,398.25,0.62,47.0,100946.0
20081110:0400,23.11,96.75,0.0,-0.0,0.0,401.45,0.69,30.0,100926.0
20081110:0500,23.0,97.35,0.0,-0.0,0.0,408.25,0.62,26.0,100896.0
20081110:0600,23.22,96.7,0.0,-0.0,0.0,422.65,0.62,40.0,100866.0
20081110:0700,22.9,96.65,0.0,-0.0,0.0,409.45,0.9,62.0,100837.0
20081110:0800,22.52,96.65,0.0,-0.0,0.0,402.45,0.9,47.0,100837.0
20081110:0900,22.32,97.85,0.0,-0.0,0.0,408.05,1.1,37.0,100866.0
20081110:1000,22.2,98.65,0.0,-0.0,0.0,405.25,0.97,12.0,100847.0
20081110:1100,22.19,98.35,21.0,130.43,15.0,407.85,0.83,351.0,100906.0
20081110:1200,23.37,96.6,217.0,554.07,66.0,403.45,0.62,353.0,100986.0
20081110:1300,24.53,92.25,435.0,729.94,89.0,411.25,0.21,17.0,101056.0
20081110:1400,25.96,87.15,83.0,0.0,83.0,405.05,0.76,130.0,101116.0
20081110:1500,27.09,82.15,183.0,5.34,179.0,403.45,1.45,139.0,101116.0
20081110:1600,27.46,80.4,207.0,6.21,202.0,415.45,1.45,142.0,101006.0
20081110:1700,27.9,77.85,546.0,177.76,404.0,417.85,2.0,146.0,100936.0
20081110:1800,27.95,76.3,364.0,53.29,325.0,414.65,2.0,149.0,100837.0
20081110:1900,27.36,80.1,82.0,0.0,82.0,418.85,2.14,150.0,100807.0
20081110:2000,26.9,80.2,192.0,38.87,175.0,415.85,2.07,144.0,100777.0
20081110:2100,26.4,79.7,6.0,0.0,6.0,418.05,1.38,134.0,100817.0
20081110:2200,25.91,81.85,0.0,0.0,0.0,410.45,0.97,114.0,100797.0
20081110:2300,25.16,86.7,0.0,-0.0,0.0,404.45,1.1,99.0,100856.0
20081111:0000,24.37,92.5,0.0,-0.0,0.0,401.85,0.9,83.0,100896.0
20081111:0100,23.86,94.15,0.0,-0.0,0.0,402.45,0.97,54.0,100936.0
20081111:0200,23.29,96.15,0.0,-0.0,0.0,400.25,1.03,18.0,100956.0
20081111:0300,22.84,97.75,0.0,-0.0,0.0,402.65,1.03,3.0,100946.0
20081111:0400,22.71,97.45,0.0,-0.0,0.0,398.85,1.24,353.0,100916.0
20081111:0500,22.67,97.2,0.0,-0.0,0.0,399.45,1.45,343.0,100866.0
20081111:0600,22.76,96.2,0.0,-0.0,0.0,405.05,1.52,341.0,100817.0
20081111:0700,23.25,93.6,0.0,-0.0,0.0,402.25,1.52,344.0,100767.0
20081111:0800,23.06,93.5,0.0,-0.0,0.0,400.05,1.52,340.0,100757.0
20081111:0900,22.98,92.85,0.0,-0.0,0.0,403.45,1.52,344.0,100777.0
20081111:1000,22.81,92.65,0.0,-0.0,0.0,398.05,1.59,349.0,100757.0
20081111:1100,22.77,92.3,19.0,114.29,14.0,397.85,1.66,349.0,100807.0
20081111:1200,23.94,89.5,119.0,55.56,104.0,404.45,1.52,354.0,100966.0
20081111:1300,25.44,82.45,433.0,729.99,89.0,398.85,1.79,33.0,101006.0
20081111:1400,26.23,78.1,376.0,118.33,301.0,404.65,1.52,58.0,101066.0
20081111:1500,27.33,71.0,753.0,859.87,111.0,405.45,1.59,66.0,101066.0
20081111:1600,27.96,66.9,459.0,86.04,390.0,406.25,1.45,76.0,100976.0
20081111:1700,28.47,63.6,811.0,874.24,115.0,409.45,1.59,85.0,100926.0
20081111:1800,28.66,61.95,731.0,849.97,111.0,414.05,1.59,90.0,100767.0
20081111:1900,28.48,63.85,448.0,298.45,267.0,414.25,1.03,86.0,100707.0
20081111:2000,28.19,65.3,233.0,105.6,187.0,423.05,0.9,96.0,100647.0
20081111:2100,27.27,71.95,164.0,433.31,65.0,422.25,1.1,77.0,100707.0
20081111:2200,26.4,76.75,0.0,-0.0,0.0,413.65,1.38,40.0,100687.0
20081111:2300,25.41,82.25,0.0,-0.0,0.0,401.65,1.66,16.0,100737.0
20081112:0000,24.68,86.0,0.0,-0.0,0.0,397.6,1.86,360.0,100807.0
20081112:0100,24.27,87.3,0.0,-0.0,0.0,398.45,2.07,354.0,100847.0
20081112:0200,23.86,88.1,0.0,-0.0,0.0,392.05,2.07,351.0,100876.0
20081112:0300,23.61,88.45,0.0,-0.0,0.0,399.65,1.93,355.0,100856.0
20081112:0400,23.23,89.75,0.0,-0.0,0.0,390.85,1.93,356.0,100837.0
20081112:0500,22.97,90.4,0.0,-0.0,0.0,388.4,2.0,352.0,100817.0
20081112:0600,22.67,91.25,0.0,-0.0,0.0,384.0,2.07,349.0,100767.0
20081112:0700,23.02,90.6,0.0,-0.0,0.0,395.45,2.21,358.0,100727.0
20081112:0800,22.71,91.85,0.0,-0.0,0.0,384.4,2.28,349.0,100717.0
20081112:0900,22.62,91.65,0.0,-0.0,0.0,390.4,2.55,345.0,100747.0
20081112:1000,22.38,91.35,0.0,-0.0,0.0,382.0,2.83,341.0,100727.0
20081112:1100,22.32,90.0,18.0,96.44,14.0,382.8,2.97,340.0,100767.0
20081112:1200,23.29,86.9,214.0,553.45,66.0,377.6,2.76,342.0,100896.0
20081112:1300,24.89,81.2,433.0,734.33,89.0,384.2,3.38,352.0,100896.0
20081112:1400,25.71,78.2,620.0,819.45,103.0,396.25,4.14,13.0,100916.0
20081112:1500,26.46,75.05,752.0,861.91,111.0,404.05,3.72,14.0,100936.0
20081112:1600,27.48,70.3,816.0,877.2,115.0,402.05,3.38,15.0,100847.0
20081112:1700,28.42,65.95,808.0,873.4,115.0,405.05,3.24,26.0,100757.0
20081112:1800,28.64,64.8,159.0,0.0,159.0,405.85,3.17,37.0,100667.0
20081112:1900,27.81,66.8,55.0,0.0,55.0,409.25,3.52,33.0,100607.0
20081112:2000,27.69,66.25,195.0,43.79,176.0,405.25,3.38,28.0,100617.0
20081112:2100,26.67,71.35,10.0,0.0,10.0,405.85,2.97,25.0,100617.0
20081112:2200,25.6,76.25,0.0,-0.0,0.0,406.85,2.83,13.0,100637.0
20081112:2300,24.61,81.15,0.0,-0.0,0.0,393.85,3.1,12.0,100697.0
20081113:0000,23.73,85.55,0.0,-0.0,0.0,394.65,3.03,16.0,100797.0
20081113:0100,23.25,88.25,0.0,-0.0,0.0,394.45,2.62,5.0,100847.0
20081113:0200,22.97,89.55,0.0,-0.0,0.0,397.05,2.69,359.0,100896.0
20081113:0300,22.63,90.45,0.0,-0.0,0.0,386.6,2.69,354.0,100916.0
20081113:0400,22.45,90.4,0.0,-0.0,0.0,389.4,2.62,351.0,100896.0
20081113:0500,22.33,89.95,0.0,-0.0,0.0,386.8,2.62,346.0,100847.0
20081113:0600,22.21,90.0,0.0,-0.0,0.0,389.2,2.55,344.0,100817.0
20081113:0700,22.36,91.8,0.0,-0.0,0.0,388.0,2.69,344.0,100737.0
20081113:0800,22.19,91.5,0.0,-0.0,0.0,384.6,2.83,342.0,100747.0
20081113:0900,22.06,91.05,0.0,-0.0,0.0,383.2,2.9,338.0,100777.0
20081113:1000,22.13,89.7,0.0,-0.0,0.0,390.0,2.83,334.0,100777.0
20081113:1100,22.14,89.05,13.0,0.0,13.0,389.0,2.9,335.0,100876.0
20081113:1200,23.14,86.15,212.0,551.29,66.0,384.8,2.76,345.0,100936.0
20081113:1300,24.46,81.95,430.0,732.28,89.0,386.4,3.24,356.0,100986.0
20081113:1400,25.73,77.2,616.0,816.87,103.0,386.6,4.0,18.0,101006.0
20081113:1500,26.74,73.05,748.0,859.9,111.0,386.4,3.86,27.0,101036.0
20081113:1600,27.23,71.6,813.0,876.53,115.0,396.85,3.72,29.0,100956.0
20081113:1700,27.69,69.55,576.0,228.88,395.0,401.65,3.45,27.0,100817.0
20081113:1800,28.28,66.8,587.0,365.68,322.0,406.65,3.24,29.0,100747.0
20081113:1900,28.43,63.0,24.0,0.0,24.0,397.85,3.72,34.0,100637.0
20081113:2000,27.62,66.35,94.0,0.0,94.0,398.65,3.79,39.0,100677.0
20081113:2100,26.57,70.9,70.0,0.0,70.0,396.85,2.9,29.0,100657.0
20081113:2200,25.6,75.25,0.0,-0.0,0.0,397.65,2.62,11.0,100667.0
20081113:2300,24.72,79.75,0.0,-0.0,0.0,390.25,2.83,5.0,100717.0
20081114:0000,24.27,82.6,0.0,-0.0,0.0,395.85,3.1,6.0,100757.0
20081114:0100,23.74,86.0,0.0,-0.0,0.0,394.25,3.1,10.0,100827.0
20081114:0200,23.43,88.2,0.0,-0.0,0.0,399.05,2.76,0.0,100847.0
20081114:0300,23.12,89.0,0.0,-0.0,0.0,392.6,2.76,346.0,100847.0
20081114:0400,22.85,89.05,0.0,-0.0,0.0,386.2,2.76,344.0,100817.0
20081114:0500,22.66,88.9,0.0,-0.0,0.0,385.0,2.69,344.0,100767.0
20081114:0600,22.5,88.6,0.0,-0.0,0.0,384.8,2.76,342.0,100747.0
20081114:0700,22.59,86.95,0.0,-0.0,0.0,383.4,2.76,339.0,100667.0
20081114:0800,22.44,86.6,0.0,-0.0,0.0,382.6,2.76,341.0,100637.0
20081114:0900,22.37,86.3,0.0,-0.0,0.0,384.6,2.83,346.0,100677.0
20081114:1000,22.26,86.55,0.0,-0.0,0.0,382.2,2.76,348.0,100697.0
20081114:1100,22.12,87.45,12.0,0.0,12.0,378.6,2.69,346.0,100797.0
20081114:1200,23.08,85.9,208.0,541.49,66.0,380.8,2.34,346.0,100847.0
20081114:1300,24.83,81.0,425.0,725.89,89.0,387.6,2.62,356.0,100906.0
20081114:1400,26.36,74.85,611.0,812.65,103.0,390.0,2.97,19.0,100916.0
20081114:1500,27.31,71.1,742.0,855.14,111.0,396.45,2.69,44.0,100946.0
20081114:1600,27.48,71.3,807.0,872.05,115.0,406.05,3.03,71.0,100876.0
20081114:1700,27.71,73.55,799.0,869.03,114.0,413.65,2.28,86.0,100807.0
20081114:1800,27.73,73.15,482.0,175.81,355.0,411.65,2.41,92.0,100717.0
20081114:1900,28.54,67.3,576.0,789.45,102.0,409.45,2.28,112.0,100637.0
20081114:2000,27.99,70.85,333.0,431.86,147.0,406.05,2.34,118.0,100627.0
20081114:2100,26.34,77.65,9.0,0.0,9.0,409.45,2.0,89.0,100717.0
20081114:2200,25.37,81.9,0.0,-0.0,0.0,401.05,1.17,69.0,100707.0
20081114:2300,24.57,87.0,0.0,-0.0,0.0,400.85,1.24,40.0,100787.0
20081115:0000,23.94,90.7,0.0,-0.0,0.0,401.25,1.31,13.0,100866.0
20081115:0100,23.42,92.7,0.0,-0.0,0.0,396.45,1.45,351.0,100906.0
20081115:0200,23.19,92.8,0.0,-0.0,0.0,398.45,1.59,345.0,100936.0
20081115:0300,22.85,93.25,0.0,-0.0,0.0,394.2,1.52,345.0,100926.0
20081115:0400,22.59,93.4,0.0,-0.0,0.0,394.25,1.45,341.0,100936.0
20081115:0500,22.23,94.2,0.0,-0.0,0.0,390.6,1.31,335.0,100956.0
20081115:0600,21.93,94.75,0.0,-0.0,0.0,389.2,1.31,339.0,100916.0
20081115:0700,21.74,95.6,0.0,-0.0,0.0,390.6,2.14,332.0,100847.0
20081115:0800,21.64,95.1,0.0,-0.0,0.0,387.4,2.07,336.0,100817.0
20081115:0900,21.51,95.05,0.0,-0.0,0.0,386.6,1.93,337.0,100827.0
20081115:1000,21.38,94.75,0.0,-0.0,0.0,383.2,1.86,331.0,100856.0
20081115:1100,21.21,94.5,11.0,0.0,11.0,377.6,2.07,327.0,100956.0
20081115:1200,22.5,93.9,205.0,539.21,65.0,379.2,2.0,335.0,100966.0
20081115:1300,24.91,87.45,421.0,721.6,89.0,381.4,2.21,348.0,101006.0
20081115:1400,26.59,78.55,606.0,808.38,103.0,380.6,2.07,30.0,101026.0
